 4.9444e-02	 3.8754e+00	 2.5804e-01	 7.0790e-01	 1.8267e-03	 17	 dhiq_369K.sdf
 3.3310e-02	 3.8861e+00	 2.5733e-01	 5.8409e-01	 1.5030e-03	 18	 dhiq_369K.sdf
 2.2212e-02	 3.7720e+00	 2.6511e-01	 5.5587e-01	 1.4737e-03	 19	 dhiq_369K.sdf
 1.4869e-02	 3.7562e+00	 2.6623e-01	 9.1268e-01	 2.4298e-03	 20	 dhiq_369K.sdf
 9.9244e-03	 3.7326e+00	 2.6791e-01	 7.2621e-01	 1.9456e-03	 21	 dhiq_369K.sdf

 
 1.9998e+01	 9.9408e-01	 1.0060e+00	 2.0632e+00	 2.0755e-02	 1	 glyzerin_d3_388K.sdf
 1.5389e+01	 1.0406e+00	 9.6102e-01	 3.1323e+00	 3.0102e-02	 2	 glyzerin_d3_388K.sdf
 1.1838e+01	 1.3364e+00	 7.4829e-01	 5.8041e-01	 4.3432e-03	 3	 glyzerin_d3_388K.sdf
 9.1097e+00	 1.3115e+00	 7.6247e-01	 6.3261e-01	 4.8235e-03	 4	 glyzerin_d3_388K.sdf
 7.0099e+00	 1.2736e+00	 7.8515e-01	 1.6188e+00	 1.2710e-02	 5	 glyzerin_d3_388K.sdf
 7.0099e+00	 1.3340e+00	 7.4965e-01	 1.4436e+00	 1.0822e-02	 6	 glyzerin_d3_388K.sdf
 5.3938e+00	 1.2772e+00	 7.8296e-01	 1.7428e+00	 1.3646e-02	 7	 glyzerin_d3_388K.sdf
 4.1499e+00	 1.2821e+00	 7.7999e-01	 1.8290e+00	 1.4266e-02	 8	 glyzerin_d3_388K.sdf
 3.1929e+00	 1.2704e+00	 7.8714e-01	 1.7106e+00	 1.3465e-02	 9	 glyzerin_d3_388K.sdf
 2.4577e+00	 1.2648e+00	 7.9062e-01	 1.2158e+00	 9.6122e-03	 10	 glyzerin_d3_388K.sdf
 1.8901e+00	 1.2395e+00	 8.0681e-01	 9.4545e-01	 7.6279e-03	 11	 glyzerin_d3_388K.sdf
 1.4541e+00	 1.2383e+00	 8.0758e-01	 9.5258e-01	 7.6928e-03	 12	 glyzerin_d3_388K.sdf
 1.1185e+00	 1.2289e+00	 8.1375e-01	 7.3492e-01	 5.9803e-03	 13	 glyzerin_d3_388K.sdf
 8.6064e-01	 1.2601e+00	 7.9360e-01	 9.0407e-01	 7.1746e-03	 14	 glyzerin_d3_388K.sdf
 6.6216e-01	 1.2533e+00	 7.9791e-01	 9.9934e-01	 7.9739e-03	 15	 glyzerin_d3_388K.sdf
 5.0995e-01	 1.2524e+00	 7.9848e-01	 8.2465e-01	 6.5846e-03	 16	 glyzerin_d3_388K.sdf
 3.9242e-01	 1.2332e+00	 8.1093e-01	 7.8864e-01	 6.3953e-03	 17	 glyzerin_d3_388K.sdf
 3.0154e-01	 1.2398e+00	 8.0657e-01	 1.2072e+00	 9.7371e-03	 18	 glyzerin_d3_388K.sdf
 2.3250e-01	 1.2189e+00	 8.2043e-01	 6.7613e-01	 5.5472e-03	 19	 glyzerin_d3_388K.sdf
 1.7843e-01	 1.2395e+00	 8.0679e-01	 8.3833e-01	 6.7635e-03	 20	 glyzerin_d3_388K.sdf
 1.3735e-01	 1.2325e+00	 8.1139e-01	 7.6241e-01	 6.1861e-03	 21	 glyzerin_d3_388K.sdf
 1.0574e-01	 1.2114e+00	 8.2552e-01	 7.6000e-01	 6.2739e-03	 22	 glyzerin_d3_388K.sdf
 8.1408e-02	 1.2104e+00	 8.2618e-01	 9.9207e-01	 8.1963e-03	 23	 glyzerin_d3_388K.sdf
 6.2629e-02	 1.1967e+00	 8.3561e-01	 8.3035e-01	 6.9385e-03	 24	 glyzerin_d3_388K.sdf
 4.8037e-02	 1.2134e+00	 8.2411e-01	 9.0245e-01	 7.4372e-03	 25	 glyzerin_d3_388K.sdf
 3.7198e-02	 1.2095e+00	 8.2677e-01	 1.1631e+00	 9.6163e-03	 26	 glyzerin_d3_388K.sdf
 2.8546e-02	 1.2193e+00	 8.2011e-01	 8.0375e-01	 6.5917e-03	 27	 glyzerin_d3_388K.sdf
 2.1973e-02	 1.1868e+00	 8.4258e-01	 6.8346e-01	 5.7587e-03	 28	 glyzerin_d3_388K.sdf
 1.6876e-02	 1.1843e+00	 8.4441e-01	 7.8263e-01	 6.6086e-03	 29	 glyzerin_d3_388K.sdf
 1.2989e-02	 1.2015e+00	 8.3231e-01	 7.6993e-01	 6.4082e-03	 30	 glyzerin_d3_388K.sdf
 9.9244e-03	 1.1820e+00	 8.4605e-01	 8.3286e-01	 7.0465e-03	 31	 glyzerin_d3_388K.sdf

 
